# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = sw
# n_profile      = 1
# n_layer        = 60
# n_band         = 42
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
     201      30     2.200000     2.300000   5.897529E+000   1.769619E+000   5.896818E+000   1.769045E+000   4.127909E+000   4.127773E+000   1.368415E-004
     201      31     2.300000     2.450000   6.412228E+000   1.924051E+000   6.411671E+000   1.923501E+000   4.488177E+000   4.488170E+000   7.190564E-006
     201      32     2.450000     2.550000   2.808749E+000   8.421651E-001   2.807890E+000   8.423669E-001   1.966584E+000   1.965523E+000   1.061323E-003
     201      33     2.550000     2.650000   2.466453E+000   7.327294E-001   2.458087E+000   7.374260E-001   1.733724E+000   1.720661E+000   1.306327E-002
     201      34     2.650000     2.900000   5.107089E+000   3.308998E-001   1.534950E+000   4.604851E-001   4.776189E+000   1.074465E+000   3.701724E+000
     201      35     2.900000     3.200000   4.829501E+000   1.438615E+000   4.817595E+000   1.445279E+000   3.390886E+000   3.372317E+000   1.856911E-002
     201      36     3.200000     3.500000   4.479548E+000   1.343895E+000   4.479410E+000   1.343823E+000   3.135652E+000   3.135587E+000   6.566017E-005
     201      37     3.500000     3.900000   5.317470E+000   1.592414E+000   5.314169E+000   1.594251E+000   3.725057E+000   3.719918E+000   5.138207E-003
     201      38     3.900000     5.500000   8.889375E+000   1.749247E+000   6.338767E+000   1.901630E+000   7.140128E+000   4.437137E+000   2.702991E+000
     201      39     5.500000     6.500000   2.171822E+000   6.515437E-001   2.171810E+000   6.515430E-001   1.520278E+000   1.520267E+000   1.079977E-005
     201      40     6.500000     7.000000   6.459457E-001   1.937830E-001   6.459434E-001   1.937830E-001   4.521627E-001   4.521604E-001   2.322054E-006
     201      41     7.000000     9.000000   1.525571E+000   4.557197E-001   1.523390E+000   4.570171E-001   1.069851E+000   1.066373E+000   3.478199E-003
     201      42     9.000000    20.000000   1.633159E+000   3.577153E-001   1.280313E+000   3.840940E-001   1.275444E+000   8.962193E-001   3.792243E-001
     301       1     0.200000     0.300000   5.582456E-006   2.938599E-006   3.776939E-006   1.133082E-006   2.643857E-006   2.643857E-006  -4.911299E-015
     301       2     0.300000     0.345000   2.557270E-003   1.160959E-003   1.994730E-003   5.984189E-004   1.396311E-003   1.396311E-003   9.565853E-013
     301       3     0.345000     0.385000   2.512764E-003   1.006153E-003   2.152302E-003   6.456906E-004   1.506611E-003   1.506611E-003  -5.730525E-013
     301       4     0.385000     0.420000   1.293223E-002   4.781073E-003   1.164451E-002   3.493352E-003   8.151155E-003   8.151155E-003   3.265886E-012
     301       5     0.420000     0.450000   2.349464E-002   8.255229E-003   2.177059E-002   6.531176E-003   1.523941E-002   1.523941E-002  -4.005504E-012
     301       6     0.450000     0.500000   1.310848E-001   4.421893E-002   1.240940E-001   3.722821E-002   8.686582E-002   8.686582E-002  -5.205142E-012
     301       7     0.500000     0.550000   1.748537E-001   5.680007E-002   1.686481E-001   5.059442E-002   1.180536E-001   1.180536E-001   8.401169E-012
     301       8     0.550000     0.610000   2.295775E-001   7.279690E-002   2.239723E-001   6.719170E-002   1.567806E-001   1.567806E-001  -2.803896E-011
     301       9     0.610000     0.690000   5.693172E-001   1.769141E-001   5.605758E-001   1.681727E-001   3.924031E-001   3.924031E-001   1.226796E-012
     301      10     0.690000     0.780000   2.472789E+000   7.577010E-001   2.450126E+000   7.350378E-001   1.715088E+000   1.715088E+000   1.613616E-010
     301      11     0.780000     0.800000   1.063069E+000   3.241398E-001   1.055609E+000   3.166826E-001   7.389296E-001   7.389261E-001   3.485903E-006
     301      12     0.800000     0.870000   5.878988E+000   1.787489E+000   5.844998E+000   1.753499E+000   4.091499E+000   4.091499E+000   5.475028E-007
     301      13     0.870000     0.880000   8.736691E-001   2.649440E-001   8.695958E-001   2.608787E-001   6.087251E-001   6.087171E-001   7.995623E-006
     301      14     0.880000     1.030000   2.249240E+001   6.799491E+000   2.241845E+001   6.725534E+000   1.569291E+001   1.569291E+001   3.328539E-007
     301      15     1.030000     1.080000   9.248799E+000   2.788380E+000   9.227949E+000   2.768385E+000   6.460419E+000   6.459564E+000   8.546652E-004
     301      16     1.080000     1.140000   1.173685E+001   3.535822E+000   1.171566E+001   3.514698E+000   8.201028E+000   8.200963E+000   6.525208E-005
     301      17     1.140000     1.200000   1.143670E+001   3.442659E+000   1.142004E+001   3.426011E+000   7.994038E+000   7.994027E+000   1.089949E-005
     301      18     1.200000     1.240000   8.097833E+000   2.419609E+000   8.068634E+000   2.420590E+000   5.678223E+000   5.648044E+000   3.017970E-002
     301      19     1.240000     1.280000   7.733813E+000   2.325861E+000   7.725341E+000   2.317602E+000   5.407953E+000   5.407739E+000   2.140911E-004
     301      20     1.280000     1.340000   1.109154E+001   3.331768E+000   1.107802E+001   3.323407E+000   7.759775E+000   7.754617E+000   5.158226E-003
     301      21     1.340000     1.420000   1.012492E+001   3.042419E+000   1.011685E+001   3.035055E+000   7.082502E+000   7.081796E+000   7.058297E-004
     301      22     1.420000     1.460000   4.444646E+000   1.227137E+000   4.293863E+000   1.288159E+000   3.217509E+000   3.005704E+000   2.118046E-001
     301      23     1.460000     1.490000   3.316959E+000   9.941730E-001   3.312548E+000   9.937645E-001   2.322786E+000   2.318784E+000   4.001956E-003
     301      24     1.490000     1.520000   3.416012E+000   1.025588E+000   3.413670E+000   1.024101E+000   2.390424E+000   2.389569E+000   8.541904E-004
     301      25     1.520000     1.680000   2.089115E+001   6.133380E+000   2.069692E+001   6.209076E+000   1.475777E+001   1.448784E+001   2.699244E-001
     301      26     1.680000     1.740000   7.400301E+000   2.221597E+000   7.397787E+000   2.219336E+000   5.178704E+000   5.178451E+000   2.531368E-004
     301      27     1.740000     1.820000   6.859941E+000   2.059110E+000   6.857877E+000   2.057363E+000   4.800831E+000   4.800514E+000   3.174302E-004
     301      28     1.820000     1.940000   7.844991E+000   2.346343E+000   7.833912E+000   2.350174E+000   5.498648E+000   5.483738E+000   1.490989E-002
