# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = sw
# n_profile      = 1
# n_layer        = 60
# n_band         = 42
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
   30301       4     0.385000     0.420000   1.293223E-002   5.311610E-003   1.088660E-002   3.265979E-003   7.620618E-003   7.620618E-003   5.048645E-012
   30301       5     0.420000     0.450000   2.349464E-002   8.965829E-003   2.075544E-002   6.226633E-003   1.452881E-002   1.452881E-002   5.148729E-012
   30301       6     0.450000     0.500000   1.310848E-001   4.710132E-002   1.199763E-001   3.599290E-002   8.398344E-002   8.398344E-002   1.999154E-011
   30301       7     0.500000     0.550000   1.748537E-001   5.938044E-002   1.649618E-001   4.948854E-002   1.154733E-001   1.154733E-001   2.687159E-011
   30301       8     0.550000     0.610000   2.295775E-001   7.513671E-002   2.206297E-001   6.618892E-002   1.544408E-001   1.544408E-001   6.675666E-011
   30301       9     0.610000     0.690000   5.693172E-001   1.805662E-001   5.553585E-001   1.666076E-001   3.887510E-001   3.887510E-001   2.048262E-011
   30301      10     0.690000     0.780000   2.472789E+000   7.671523E-001   2.436624E+000   7.309872E-001   1.705637E+000   1.705637E+000  -3.834488E-011
   30301      11     0.780000     0.800000   1.063069E+000   3.228944E-001   1.046039E+000   3.138116E-001   7.401750E-001   7.322270E-001   7.948036E-003
   30301      12     0.800000     0.870000   5.878988E+000   1.800851E+000   5.823943E+000   1.747183E+000   4.078137E+000   4.076760E+000   1.377062E-003
   30301      13     0.870000     0.880000   8.736691E-001   2.592788E-001   8.568683E-001   2.570605E-001   6.143902E-001   5.998078E-001   1.458244E-002
   30301      14     0.880000     1.030000   2.249240E+001   6.829652E+000   2.237427E+001   6.712280E+000   1.566275E+001   1.566199E+001   7.664788E-004
   30301      15     1.030000     1.080000   9.248799E+000   2.406090E+000   8.553465E+000   2.566040E+000   6.842709E+000   5.987426E+000   8.552836E-001
   30301      16     1.080000     1.140000   1.173685E+001   3.467736E+000   1.161165E+001   3.483496E+000   8.269114E+000   8.128157E+000   1.409571E-001
   30301      17     1.140000     1.200000   1.143670E+001   3.434548E+000   1.139355E+001   3.418066E+000   8.002149E+000   7.975487E+000   2.666274E-002
   30301      18     1.200000     1.240000   8.097833E+000   6.992669E-001   3.836026E+000   1.150808E+000   7.398566E+000   2.685219E+000   4.713347E+000
   30301      19     1.240000     1.280000   7.733813E+000   2.114170E+000   7.435423E+000   2.230627E+000   5.619643E+000   5.204796E+000   4.148474E-001
   30301      20     1.280000     1.340000   1.109154E+001   2.036899E+000   8.825558E+000   2.647667E+000   9.054644E+000   6.177890E+000   2.876754E+000
   30301      21     1.340000     1.420000   1.012492E+001   2.691648E+000   9.607952E+000   2.882386E+000   7.433273E+000   6.725566E+000   7.077068E-001
   30301      22     1.420000     1.460000   4.444646E+000   2.337676E-001   1.343123E+000   4.029369E-001   4.210878E+000   9.401860E-001   3.270692E+000
   30301      23     1.460000     1.490000   3.316959E+000   4.029490E-001   2.159690E+000   6.479070E-001   2.914010E+000   1.511783E+000   1.402227E+000
   30301      24     1.490000     1.520000   3.416012E+000   6.807246E-001   2.850189E+000   8.550567E-001   2.735287E+000   1.995132E+000   7.401548E-001
   30301      25     1.520000     1.680000   2.089115E+001   1.131424E+000   6.946087E+000   2.083826E+000   1.975972E+001   4.862261E+000   1.489746E+001
   30301      26     1.680000     1.740000   7.400301E+000   1.939257E+000   7.050179E+000   2.115054E+000   5.461045E+000   4.935125E+000   5.259196E-001
   30301      27     1.740000     1.820000   6.859941E+000   1.787632E+000   6.504653E+000   1.951396E+000   5.072309E+000   4.553257E+000   5.190518E-001
   30301      28     1.820000     1.940000   7.844991E+000   1.131385E+000   5.252286E+000   1.575686E+000   6.713606E+000   3.676600E+000   3.037005E+000
   30301      29     1.940000     2.200000   1.524385E+001   3.621685E-001   2.279365E+000   6.838095E-001   1.488168E+001   1.595555E+000   1.328613E+001
   30301      30     2.200000     2.300000   5.897529E+000   1.612280E+000   5.707703E+000   1.712311E+000   4.285249E+000   3.995392E+000   2.898566E-001
   30301      31     2.300000     2.450000   6.412228E+000   1.914462E+000   6.400440E+000   1.920132E+000   4.497766E+000   4.480308E+000   1.745756E-002
   30301      32     2.450000     2.550000   2.808749E+000   4.845728E-001   2.219640E+000   6.658919E-001   2.324176E+000   1.553748E+000   7.704286E-001
   30301      33     2.550000     2.650000   2.466453E+000   1.241282E-001   8.558095E-001   2.567429E-001   2.342325E+000   5.990667E-001   1.743258E+000
   30301      34     2.650000     2.900000   5.107089E+000   1.090271E-005   4.574334E-006   1.372300E-006   5.107078E+000   3.202034E-006   5.107075E+000
   30301      35     2.900000     3.200000   4.829501E+000   2.791494E-001   2.151105E+000   6.453314E-001   4.550352E+000   1.505773E+000   3.044578E+000
   30301      36     3.200000     3.500000   4.479548E+000   1.275624E+000   4.397086E+000   1.319126E+000   3.203924E+000   3.077960E+000   1.259631E-001
   30301      37     3.500000     3.900000   5.317470E+000   7.398095E-001   3.351737E+000   1.005521E+000   4.577661E+000   2.346216E+000   2.231445E+000
   30301      38     3.900000     5.500000   8.889375E+000   4.342061E-002   3.817376E-001   1.145213E-001   8.845955E+000   2.672163E-001   8.578738E+000
   30301      39     5.500000     6.500000   2.171822E+000   6.381765E-001   2.156563E+000   6.469689E-001   1.533645E+000   1.509594E+000   2.405099E-002
   30301      40     6.500000     7.000000   6.459457E-001   5.106852E-002   3.884327E-001   1.165298E-001   5.948772E-001   2.719029E-001   3.229743E-001
   30301      41     7.000000     9.000000   1.525571E+000   2.435304E-002   2.545997E-001   7.637991E-002   1.501218E+000   1.782198E-001   1.322998E+000
   30301      42     9.000000    20.000000   1.633159E+000   7.096325E-003   9.218530E-002   2.765559E-002   1.626063E+000   6.452971E-002   1.561533E+000
   30401       1     0.200000     0.300000   5.582456E-006   3.540013E-006   2.917776E-006   8.753329E-007   2.042443E-006   2.042443E-006  -9.500342E-015
