# SOCRATES band-resolved flux diagnostic (appended time series)
# source (sw/lw) = lw
# n_profile      = 1
# n_layer        = 60
# n_band         = 17
# Profile 1 only. Level 0 = TOA, level n_layer = surface.
# call_index increments once per logged call to this routine for this source (sw/lw), throttled by SOCRATES_BAND_FLUX_STRIDE (currently every 100 call(s)).
# column_absorption = net_down(TOA) - net_down(surface), i.e. net energy this band deposits in the column.
#call_index  band  wl_short_um  wl_long_um  down_toa  up_toa  down_surf  up_surf  net_toa  net_surf  column_absorption
     601      13     7.042254     7.633588  -6.792988E-011   1.368037E+001   4.018922E-002   1.368711E+001  -1.368037E+001  -1.364692E+001  -3.345771E-002
     601      14     6.451613     7.042254  -2.089195E-011   1.163132E+001   1.086756E-004   1.163133E+001  -1.163132E+001  -1.163122E+001  -9.709981E-005
     601      15     5.464481     6.451613   7.469891E-011   1.392284E+001   3.001417E-005   1.392284E+001  -1.392284E+001  -1.392281E+001  -2.508439E-005
     601      16     4.950495     5.464481   1.198050E-011   4.374120E+000   9.437039E-002   4.393752E+000  -4.374120E+000  -4.299382E+000  -7.473817E-002
     601      17     3.333333     4.950495  -4.050565E-012   3.767557E+000   1.351001E+000   4.561614E+000  -3.767557E+000  -3.210613E+000  -5.569442E-001
     701       1    40.000000 10000.000000   8.629453E-010   2.459236E+001   1.945332E-004   2.459236E+001  -2.459236E+001  -2.459217E+001  -1.885631E-004
     701       2    29.411765    40.000000  -5.297807E-010   2.677416E+001   1.658838E-004   2.677416E+001  -2.677416E+001  -2.677400E+001  -1.576142E-004
     701       3    25.000000    29.411765   5.546141E-011   2.234184E+001   1.528172E-004   2.234184E+001  -2.234184E+001  -2.234169E+001  -1.487122E-004
     701       4    20.833333    25.000000   2.015881E-010   3.365102E+001   3.748051E-003   3.365113E+001  -3.365102E+001  -3.364738E+001  -3.635528E-003
     701       5    19.230769    20.833333  -1.976197E-010   1.786242E+001   4.806301E-002   1.786433E+001  -1.786242E+001  -1.781627E+001  -4.615183E-002
     701       6    17.543860    19.230769   2.739853E-011   2.270403E+001   1.475585E+000   2.278368E+001  -2.270403E+001  -2.130809E+001  -1.395941E+000
     701       7    13.333333    17.543860   7.156231E-010   5.769406E+001   7.424449E+001   7.997728E+001  -5.769406E+001  -5.732788E+000  -5.196127E+001
     701       8    11.627907    13.333333   4.666667E-010   4.250015E+001   5.924711E+000   4.307845E+001  -4.250015E+001  -3.715373E+001  -5.346416E+000
     701       9     9.009009    11.627907   5.851888E-010   7.362439E+001   2.758665E+000   7.387889E+001  -7.362439E+001  -7.112023E+001  -2.504167E+000
     701      10     8.695652     9.009009   1.931455E-011   8.750091E+000   8.475564E-005   8.750094E+000  -8.750091E+000  -8.750010E+000  -8.134408E-005
     701      11     8.333333     8.695652  -7.574741E-011   9.867162E+000   2.324588E-005   9.867164E+000  -9.867162E+000  -9.867141E+000  -2.169943E-005
     701      12     7.633588     8.333333  -4.561729E-011   1.790937E+001   4.597224E-002   1.791748E+001  -1.790937E+001  -1.787151E+001  -3.785655E-002
     701      13     7.042254     7.633588  -5.626255E-011   1.346948E+001   3.885003E-002   1.347682E+001  -1.346948E+001  -1.343797E+001  -3.150325E-002
     701      14     6.451613     7.042254  -1.702394E-011   1.143749E+001   1.031441E-004   1.143750E+001  -1.143749E+001  -1.143739E+001  -9.085897E-005
     701      15     5.464481     6.451613   5.935852E-011   1.366230E+001   2.870634E-005   1.366231E+001  -1.366230E+001  -1.366228E+001  -2.337426E-005
     701      16     4.950495     5.464481   9.195977E-012   4.278936E+000   9.057955E-002   4.299945E+000  -4.278936E+000  -4.209365E+000  -6.957135E-002
     701      17     3.333333     4.950495  -2.984030E-012   3.640469E+000   1.313982E+000   4.447049E+000  -3.640469E+000  -3.133067E+000  -5.074019E-001
     801       1    40.000000 10000.000000   8.360850E-010   2.450611E+001   1.933287E-004   2.450612E+001  -2.450611E+001  -2.450592E+001  -1.866658E-004
     801       2    29.411765    40.000000  -5.078586E-010   2.665620E+001   1.632977E-004   2.665621E+001  -2.665620E+001  -2.665604E+001  -1.543133E-004
     801       3    25.000000    29.411765   5.277379E-011   2.223009E+001   1.510629E-004   2.223010E+001  -2.223009E+001  -2.222995E+001  -1.465069E-004
     801       4    20.833333    25.000000   1.904343E-010   3.346028E+001   3.638993E-003   3.346040E+001  -3.346028E+001  -3.345676E+001  -3.518981E-003
     801       5    19.230769    20.833333  -1.854694E-010   1.775151E+001   4.609081E-002   1.775350E+001  -1.775151E+001  -1.770741E+001  -4.410231E-002
     801       6    17.543860    19.230769   2.558842E-011   2.254956E+001   1.421953E+000   2.263249E+001  -2.254956E+001  -2.121053E+001  -1.339025E+000
     801       7    13.333333    17.543860   6.598952E-010   5.588662E+001   7.356572E+001   7.935595E+001  -5.588662E+001  -5.790227E+000  -5.009640E+001
     801       8    11.627907    13.333333   4.229204E-010   4.207294E+001   5.766750E+000   4.267904E+001  -4.207294E+001  -3.691229E+001  -5.160652E+000
     801       9     9.009009    11.627907   5.199521E-010   7.279322E+001   2.651589E+000   7.305781E+001  -7.279322E+001  -7.040622E+001  -2.387002E+000
     801      10     8.695652     9.009009   1.682765E-011   8.638115E+000   8.157331E-005   8.638118E+000  -8.638115E+000  -8.638037E+000  -7.786786E-005
     801      11     8.333333     8.695652  -6.564527E-011   9.736027E+000   2.220902E-005   9.736028E+000  -9.736027E+000  -9.736006E+000  -2.057444E-005
     801      12     7.633588     8.333333  -3.916423E-011   1.765521E+001   4.459734E-002   1.766394E+001  -1.765521E+001  -1.761935E+001  -3.586242E-002
     801      13     7.042254     7.633588  -4.766498E-011   1.326187E+001   3.759832E-002   1.326975E+001  -1.326187E+001  -1.323216E+001  -2.971352E-002
     801      14     6.451613     7.042254  -1.421763E-011   1.124662E+001   9.801448E-005   1.124663E+001  -1.124662E+001  -1.124653E+001  -8.515832E-005
     801      15     5.464481     6.451613   4.850009E-011   1.340575E+001   2.751273E-005   1.340576E+001  -1.340575E+001  -1.340573E+001  -2.184734E-005
     801      16     4.950495     5.464481   7.289336E-012   4.185434E+000   8.701010E-002   4.207571E+000  -4.185434E+000  -4.120561E+000  -6.487331E-002
     801      17     3.333333     4.950495  -2.283090E-012   3.521987E+000   1.277647E+000   4.334235E+000  -3.521987E+000  -3.056588E+000  -4.653989E-001
     901       1    40.000000 10000.000000   8.130829E-010   2.442118E+001   1.921700E-004   2.442119E+001  -2.442118E+001  -2.442100E+001  -1.848526E-004
     901       2    29.411765    40.000000  -4.892069E-010   2.654004E+001   1.608113E-004   2.654005E+001  -2.654004E+001  -2.653989E+001  -1.511697E-004
     901       3    25.000000    29.411765   5.050360E-011   2.212006E+001   1.493856E-004   2.212007E+001  -2.212006E+001  -2.211992E+001  -1.443929E-004
     901       4    20.833333    25.000000   1.810498E-010   3.327247E+001   3.536445E-003   3.327259E+001  -3.327247E+001  -3.326906E+001  -3.409444E-003
     901       5    19.230769    20.833333  -1.753158E-010   1.764231E+001   4.424383E-002   1.764436E+001  -1.764231E+001  -1.760012E+001  -4.219116E-002
     901       6    17.543860    19.230769   2.407763E-011   2.239800E+001   1.371128E+000   2.248361E+001  -2.239800E+001  -2.111248E+001  -1.285516E+000
     901       7    13.333333    17.543860   6.139871E-010   5.427429E+001   7.289094E+001   7.874411E+001  -5.427429E+001  -5.853170E+000  -4.842112E+001
     901       8    11.627907    13.333333   3.874110E-010   4.165661E+001   5.613786E+000   4.228575E+001  -4.165661E+001  -3.667196E+001  -4.984644E+000
     901       9     9.009009    11.627907   4.679581E-010   7.197674E+001   2.549665E+000   7.224928E+001  -7.197674E+001  -6.969962E+001  -2.277123E+000
     901      10     8.695652     9.009009   1.488121E-011   8.527851E+000   7.852196E-005   8.527855E+000  -8.527851E+000  -8.527777E+000  -7.455418E-005
     901      11     8.333333     8.695652  -5.776646E-011   9.606897E+000   2.123224E-005   9.606898E+000  -9.606897E+000  -9.606877E+000  -1.953287E-005
     901      12     7.633588     8.333333  -3.417799E-011   1.740500E+001   4.330466E-002   1.741429E+001  -1.740500E+001  -1.737098E+001  -3.402249E-002
     901      13     7.042254     7.633588  -4.110401E-011   1.305750E+001   3.642398E-002   1.306585E+001  -1.305750E+001  -1.302943E+001  -2.806801E-002
     901      14     6.451613     7.042254  -1.210443E-011   1.105867E+001   9.324579E-005   1.105868E+001  -1.105867E+001  -1.105859E+001  -7.994829E-005
     901      15     5.464481     6.451613   4.048872E-011   1.315313E+001   2.637886E-005   1.315313E+001  -1.315313E+001  -1.315311E+001  -2.041875E-005
     901      16     4.950495     5.464481   5.921444E-012   4.093549E+000   8.363250E-002   4.116610E+000  -4.093549E+000  -4.032978E+000  -6.057167E-002
     901      17     3.333333     4.950495  -1.797076E-012   3.410264E+000   1.241887E+000   4.223147E+000  -3.410264E+000  -2.981259E+000  -4.290049E-001
    1001       1    40.000000 10000.000000   7.931646E-010   2.433756E+001   1.910517E-004   2.433757E+001  -2.433756E+001  -2.433737E+001  -1.831013E-004
    1001       2    29.411765    40.000000  -4.731291E-010   2.642567E+001   1.584596E-004   2.642568E+001  -2.642567E+001  -2.642552E+001  -1.482234E-004
    1001       3    25.000000    29.411765   4.856027E-011   2.201171E+001   1.477661E-004   2.201172E+001  -2.201171E+001  -2.201157E+001  -1.423333E-004
    1001       4    20.833333    25.000000   1.730562E-010   3.308752E+001   3.439557E-003   3.308766E+001  -3.308752E+001  -3.308422E+001  -3.306046E-003
