H2                   200  6000  1000
 2.88544262E+00  4.69495999E-03  7.01983230E-07 -1.53359038E-09  3.79345858E-13  3.36030690E+04  8.95096779E+00
HNOO                 300  5000  1685
 6.22843297E+00  3.99232107E-03 -1.71329587E-06  3.09055124E-10 -1.99408751E-14  2.57303316E+04 -7.82004870E+00
 2.82368890E+00  9.26020228E-03 -3.10307876E-06 -6.57987763E-10  3.64688961E-13  2.71092460E+04  1.13391387E+01
NH2O                 300  5000  1398
 4.26222939E+00  4.60071183E-03 -1.52686779E-06  2.32081624E-10 -1.32607907E-14  6.26937941E+03  1.89523882E+00
 2.62132814E+00  8.05594293E-03 -4.34199752E-06  1.31067689E-09 -1.79413169E-13  6.89825870E+03  1.08768221E+01
NH2NO                300  5000  1376
 8.29632310E+00  4.68893443E-03 -1.88894635E-06  3.25848090E-10 -2.03763038E-14  5.26778509E+03 -2.04554254E+01
 1.30310075E+00  1.94969032E-02 -1.34642223E-05  4.29560204E-09 -5.24866242E-13  7.86417421E+03  1.76712406E+01
HNNNH2               300  5000  1387
 6.69002957E+00  7.47314756E-03 -2.57645360E-06  4.02077699E-10 -2.34100069E-14  2.41665871E+04 -1.12237235E+01
 1.77934210E+00  1.84512489E-02 -1.22068382E-05  4.40169354E-09 -6.88479465E-13  2.59657722E+04  1.53992810E+01
H2NNHO               300  5000  1405
 6.76839963E+00  6.93278545E-03 -2.28605862E-06  3.45978133E-10 -1.97094457E-14  1.42869505E+04 -9.16405703E+00
 2.56091917E+00  1.79916569E-02 -1.37740397E-05  5.87277161E-09 -1.04140760E-12  1.56384602E+04  1.30177571E+01
HONHO                300  5000  1416
 9.01087354E+00  3.23941301E-03 -1.18327845E-06  1.91943898E-10 -1.14815574E-14 -1.48028338E+03 -2.30114112E+01
 1.05169569E-02  2.58437554E-02 -2.25307323E-05  9.16861679E-09 -1.42700071E-12  1.39517739E+03  2.46124525E+01
HNNHO                300  5000  1382
 6.87844514E+00  5.97768876E-03 -2.32835297E-06  3.91753162E-10 -2.40352995E-14  9.95321692E+03 -1.33617968E+01
 5.11596626E-01  1.95396787E-02 -1.31481264E-05  4.26547517E-09 -5.54657119E-13  1.23230195E+04  2.13441672E+01
CH2NN                300  5000  1394
 6.93551152E+00  5.19106959E-03 -1.80090529E-06  2.82284906E-10 -1.64876420E-14  3.14873718E+04 -1.32390667E+01
 1.35048335E+00  1.95270193E-02 -1.62924222E-05  7.08039958E-09 -1.24896699E-12  3.33088965E+04  1.63171721E+01
CH2NO                300  5000  1394
 6.93551152E+00  5.19106959E-03 -1.80090529E-06  2.82284906E-10 -1.64876420E-14  1.78889823E+04 -1.16990566E+01
 1.35048335E+00  1.95270193E-02 -1.62924222E-05  7.08039958E-09 -1.24896699E-12  1.97105070E+04  1.78571822E+01
CH3NH2               300  5000  1387
 5.23365618E+00  1.08525479E-02 -3.65205276E-06  5.60552543E-10 -3.22553444E-14 -5.52829576E+03 -5.21507359E+00
 1.69170293E+00  1.60389160E-02 -4.99028441E-06 -3.83481304E-10  3.57345746E-13 -3.94057426E+03  1.49835076E+01
CH3NH                300  5000  1404
 4.90528413E+00  8.50385569E-03 -2.82356461E-06  4.29267836E-10 -2.45297886E-14  1.94541503E+04 -1.35290137E+00
 1.53882571E+00  1.62436539E-02 -9.89573425E-06  3.49954504E-09 -5.53823621E-13  2.06715086E+04  1.68295527E+01
CH3NNH               300  5000  1374
 7.15922562E+00  9.68053406E-03 -3.35166226E-06  5.24593984E-10 -3.06073584E-14  1.79983421E+04 -1.46381725E+01
 2.15378339E+00  1.76553453E-02 -6.42988175E-06 -7.32180093E-11  3.65051136E-13  2.01548170E+04  1.36411726E+01
NCHOH                300  5000  1413
 6.93897439E+00  4.71821392E-03 -1.53385745E-06  2.29772557E-10 -1.29916460E-14  4.28624057E+03 -1.01541207E+01
 9.77461862E-01  2.41423846E-02 -2.55329386E-05  1.33329497E-08 -2.65581649E-12  5.80631056E+03  1.99108385E+01
CH2NH2               300  5000  1397
 6.11432288E+00  7.69126269E-03 -2.59025729E-06  3.97713575E-10 -2.28883272E-14  1.55835138E+04 -8.93053780E+00
 2.56157769E+00  1.60730713E-02 -1.05960335E-05  4.07638829E-09 -6.95570548E-13  1.68563722E+04  1.01987687E+01
CH2NNH2              300  5000  2024
 7.02918658E+00  1.07349674E-02 -3.96902194E-06  6.51073694E-10 -3.92938353E-14  1.94717932E+04 -1.31884649E+01
 1.72189972E+00  1.97412942E-02 -7.76110640E-06  2.13931623E-10  3.32392421E-13  2.15558781E+04  1.64022687E+01
HCOH                 300  5000  1406
 5.52599605E+00  3.40618252E-03 -1.09256793E-06  1.62318232E-10 -9.12933717E-15  9.76678889E+03 -4.23685571E+00
 3.42609813E+00  8.39630166E-03 -5.57365003E-06  1.96544698E-09 -2.82810942E-13  1.04776866E+04  6.99415876E+00
NCCN                 300  5000  1000
 6.54800000E+00  3.98471000E-03 -1.63422000E-06  3.03860000E-10 -2.11100000E-14  3.49072000E+04 -9.73600000E+00
 4.26546000E+00  1.19225700E-02 -1.34201400E-05  9.19230000E-09 -2.77894000E-12  3.54789000E+04  1.71300000E+00
HNC                  300  5000  1500
 5.28346400E+00  1.09247600E-03 -1.17086500E-07 -2.30867200E-11  3.95067300E-15  2.16142302E+04 -6.38821800E+00
 3.59237700E+00  5.56134000E-03 -5.93682300E-06  3.78232900E-09 -9.36509200E-13  2.22826802E+04  2.73216000E+00
NH2OH                200  6000  1000
 3.98241375E+00  7.99825642E-03 -2.74883544E-06  4.22874218E-10 -2.42498273E-14 -6.44279418E+03  3.22666600E+00
 2.67285464E+00  1.13645347E-02 -4.92179546E-06 -9.18041765E-11  6.06669407E-13 -6.08956846E+03  1.00068112E+01
H2CNH                300  4000  1000
 5.22158900E+00  4.74852500E-03 -4.17915800E-07 -2.60661200E-10  4.70314000E-14  8.65721900E+03 -4.50077600E+00
 2.36587800E+00  6.78057000E-03  2.42299900E-06 -6.15782400E-10 -1.61509710E-12  9.97114100E+03  1.23071760E+01
Na                   200  6000  1000
 2.39858879E+00  2.15466997E-04 -1.49077568E-07  3.66821795E-11 -1.66036037E-15  1.21943069E+04  4.79181120E+00
 2.50000005E+00 -4.98492323E-10  1.76034086E-12 -2.54461602E-15  1.27603872E-18  1.21597752E+04  4.24402773E+00
K                    200  6000  1000
 2.11462969E+00  8.27022087E-04 -5.98521089E-07  1.69782546E-10 -1.29057840E-14  1.00903059E+04  7.12148774E+00
 2.50000729E+00 -7.51812070E-08  2.70168694E-10 -3.95192413E-13  2.00364610E-16  9.95880307E+03  5.04054463E+00
Cl                   200  6000  1000
 2.94658358E+00 -3.85985408E-04  1.36139388E-07 -2.17032923E-11  1.28751025E-15  1.36970327E+04  3.11330136E+00 
 2.26062480E+00  1.54154399E-03 -6.80283622E-07 -1.59972975E-09  1.15416636E-12  1.38552986E+04  6.57020799E+00 
NaCl                 200  6000  1000
 4.34082628E+00  3.32001602E-04 -1.42689863E-07  4.15907635E-11 -3.60989483E-15 -2.31534857E+04  2.78212001E+00 
 3.16356396E+00  7.22111172E-03 -1.52784868E-05  1.46432564E-08 -5.18132638E-12 -2.29903859E+04  8.02035564E+00
KCl                  300  5000  1000
 3.99085690E+00  2.10891690E-03 -3.18365300E-06  2.25253080E-09 -5.90941790E-13 -2.70801840E+04  5.51200445E+00
 4.46367330E+00  1.22292070E-04 -9.17192100E-09  9.26482420E-13 -1.04079170E-17 -2.71731330E+04  3.24808995E+00
S                    200  6000  1000
 2.87936498E+00 -5.11050388E-04  2.53806719E-07 -4.45455458E-11  2.66717362E-15  3.25013791E+04  3.98140647E+00 
 2.31725616E+00  4.78018342E-03 -1.42082674E-05  1.56569538E-08 -5.96588299E-12  3.25068976E+04  6.06242434E+00
KH                   300  5000  1000
 2.81577560E+00  3.98710600E-03 -3.34105480E-06  8.86029420E-10  1.14028470E-13  1.38058380E+04  6.72517899E+00
 3.96033860E+00  7.21903230E-04 -2.69187150E-07  5.26173000E-11 -3.78726830E-15  1.35018370E+04  8.55345083E-01
KO                   300  5000  1000
 3.74107780E+00  3.12420170E-03 -4.80200390E-06  3.46606050E-09 -9.35997910E-13  7.33687140E+03  6.56692389E+00
 4.42447780E+00  1.99361550E-04 -3.71288370E-08  7.13083000E-12 -5.03696870E-16  7.20523310E+03  3.30766849E+00
SCl                  200  6000  1000
 4.54957307E+00  6.21625619E-06  9.54747310E-09 -1.19388561E-12  1.40421679E-16  1.74755365E+04  2.64515060E+00 
 2.77655624E+00  1.22408924E-02 -2.94739460E-05  3.00394746E-08 -1.10186939E-11  1.76526462E+04  1.01409400E+01
SN                   200  6000  1000
 3.88274409E+00  6.69209785E-04 -2.54355349E-07  4.37689407E-11 -2.47821716E-15  3.23072140E+04  4.24200506E+00 
 4.61308333E+00 -6.97041575E-03  2.01423472E-05 -2.12369858E-08  7.79086026E-12  3.23593076E+04  1.78352487E+00
SO                   200  6000  1000
 3.96894225E+00  3.77296831E-04  7.67102696E-09 -1.37544433E-11  1.37139416E-15 -7.28571725E+02  3.73493087E+00 
 3.61859514E+00 -2.32173768E-03  1.16462669E-05 -1.42092510E-08  5.60765370E-12 -4.80621641E+02  6.36504115E+00
SO2                  200  6000  1000
 5.38423482E+00  1.67930560E-03 -6.32062944E-07  1.08465348E-10 -6.66890336E-15 -3.76067022E+04 -1.83130517E+00 
 3.67480752E+00  2.28302107E-03  8.46893049E-06 -1.36562039E-08  5.76271873E-12 -3.69455073E+04  7.96866430E+00
S2                   200  6000  1000
 3.83249656E+00  8.88970881E-04 -2.59080844E-07  3.63847115E-11 -1.72606371E-15  1.42836134E+04  5.33000845E+00 
 2.87736627E+00  5.00301430E-03 -6.04370732E-06  3.04738962E-09 -3.87017618E-13  1.44342379E+04  9.79873919E+00
S2O                  200  6000  1000
 6.02401811E+00  1.00035579E-03 -3.91923038E-07  6.69240060E-11 -4.16275707E-15 -8.76531218E+03 -2.93690271E+00 
 3.01869800E+00  1.08575811E-02 -1.25419070E-05  6.57657832E-09 -1.21573834E-12 -8.02370855E+03  1.21738889E+01
HCl                  200  6000  1000
 0.27575767E+01  0.14538737E-02 -0.47964697E-06  0.77790943E-10 -0.47957377E-14 -0.11913766E+05  0.65219722E+01 
 0.34637647E+01  0.47648423E-03 -0.20030122E-05  0.33171437E-08 -0.14495818E-11 -0.12144352E+05  0.26642828E+01
CHCl                 200  6000  1000
 6.56352786E+00  3.00134010E-04 -9.88996592E-08  1.86048201E-11 -1.31979002E-15  3.61516077E+04 -1.02479287E+01 
 4.57769406E+00 -9.61303113E-03  4.74564190E-05 -5.89051409E-08  2.32661062E-11  3.73197024E+04  3.42962307E+00
ClO                  200  6000  1000
 4.29004559E+00  3.02501396E-04 -8.41631589E-08  1.43563929E-11 -8.51618756E-16  1.08865753E+04  3.41741633E+00
 3.10619969E+00  5.02117730E-03 -7.54975392E-06  5.50561641E-09 -1.56135088E-12  1.11388983E+04  9.16895840E+00
Cl2                  200  6000  1000
 4.74727507E+00 -4.88581697E-04  2.68444865E-07 -2.43476072E-11 -1.03683156E-15 -1.51101862E+03 -3.44538559E-01 
 2.73638114E+00  7.83525699E-03 -1.45104963E-05  1.25730834E-08 -4.13247143E-12 -1.05880114E+03  9.44557148E+00
SH                   200  6000  1000
 3.03153027E+00  1.25805252E-03 -4.05524133E-07  6.19648110E-11 -3.50862111E-15  1.62059674E+04  6.15022140E+00
 3.68466877E+00  3.24608824E-03 -1.28635079E-05  1.69512196E-08 -7.07595387E-12  1.59036477E+04  2.01781634E+00
SOH                  200  6000  1000
 4.37246017E+00  2.01398865E-03 -6.50854476E-07  9.74413078E-11 -5.52225169E-15 -2.28578181E+03  3.13657231E+00
 3.69440567E+00  3.94327613E-04  1.10155102E-05 -1.63102588E-08  7.03352877E-12 -1.99257018E+03  7.31635620E+00
HSO                  200  6000  1000
 4.34724125E+00  2.53372236E-03 -9.51430950E-07  1.58095446E-10 -9.65294637E-15 -4.20893834E+03  3.15887502E+00
 4.13565093E+00 -3.69243127E-03  2.05169784E-05 -2.40530656E-08  9.17084270E-12 -3.82371653E+03  5.88770120E+00
S2                   200  6000  1000
 3.83249656E+00  8.88970881E-04 -2.59080844E-07  3.63847115E-11 -1.72606371E-15  1.42836134E+04  5.33000845E+00
 2.87736627E+00  5.00301430E-03 -6.04370732E-06  3.04738962E-09 -3.87017618E-13  1.44342379E+04  9.79873919E+00
SO2                  300  5000  1000
 5.24513640E+00  1.97042040E-03 -8.03757690E-07  1.51499690E-10 -1.05580040E-14 -3.75582270E+04 -1.07404892E+00 
 3.26653380E+00  5.32379020E-03  6.84375520E-07 -5.28100470E-09  2.55904540E-12 -3.69081480E+04  9.66465108E+00
CS                   300  5000  1000
 3.68260120E+00  9.04732030E-04 -3.64363740E-07  6.38542940E-11 -3.69339820E-15  3.24974900E+04  3.89841679E+00
 3.40393440E+00 -6.57733080E-04  6.17121570E-06 -7.36896040E-09  2.73467380E-12  3.26893930E+04  5.91106729E+00
H2S                  300  5000  1000
 2.74521990E+00  4.04346070E-03 -1.53845100E-06  2.75202490E-10 -1.85920950E-14 -3.41994440E+03  8.05467450E+00
 3.93234760E+00 -5.02609050E-04  4.59284730E-06 -3.18072140E-09  6.64975610E-13 -3.65053590E+03  2.31579050E+00
NaH                  300  5000  1000
 3.81305790E+00  8.56438000E-04 -3.12268160E-07  5.85024710E-11 -4.05139240E-15  1.36830620E+04  4.84168087E-01
 3.12039500E+00  1.39962170E-03  2.21412340E-06 -3.99507950E-09  1.67261780E-12  1.39400650E+04  4.39456114E+00
NaO                  300  5000  1000
 4.39241580E+00  2.13205740E-04 -4.52205980E-08  7.97518210E-12 -5.17359890E-16  8.71189950E+03  2.38808963E+00 
 3.44210070E+00  4.16172410E-03 -6.31183680E-06  4.44791990E-09 -1.17204860E-12  8.90114770E+03  6.95032533E+00
NaOH                 300  5000  1000
 5.64693770E+00  1.22273850E-03 -3.32710360E-07  4.06662980E-11 -1.77906880E-15 -2.55082220E+04 -5.03687466E+00
 4.00503880E+00  9.99220430E-03 -1.64342130E-05  1.24765850E-08 -3.46376100E-12 -2.53004710E+04  2.30643604E+00
Na2                  200  6000  1000
 5.96201900E+00 -1.06049506E-03 -4.39279769E-07  3.05174810E-10 -3.39488816E-14  1.49990927E+04 -6.69613647E+00
 4.11568261E+00  2.52904040E-03 -5.62168645E-06  6.46171665E-09 -2.75128310E-12  1.57824616E+04  3.68672433E+00
CCl                  300  5000  1000
 4.09847270E+00  5.00778450E-04 -2.00128330E-07  3.86809920E-11 -2.54411130E-15  5.90765990E+04  3.35017361E+00
 3.19535570E+00  2.80763180E-03 -1.60438450E-06 -5.77440650E-10  6.14097320E-13  5.93250770E+04  8.03517321E+00
COCl                 300  5000  1000
 5.42912360E+00  1.61215350E-03 -6.60062800E-07  1.21271140E-10 -8.28586010E-15 -9.33050070E+03  3.82874056E-01
 4.28637920E+00  5.08689800E-03 -5.07294110E-06  2.96479830E-09 -7.70934530E-13 -9.01252120E+03  6.25118670E+00
HOCl                 300  5000  1000
 4.22501050E+00  2.31826750E-03 -8.38423800E-07  1.41763980E-10 -8.74699940E-15 -1.03686570E+04  3.59007556E+00
 2.93205370E+00  6.93777440E-03 -6.71918450E-06  3.15688660E-09 -4.69658800E-13 -1.00867990E+04  9.95256576E+00
ClO                  300  5000  1000
 4.09126190E+00  5.00031260E-04 -1.87782060E-07  3.50976710E-11 -2.42050380E-15  1.08532230E+04  3.61889244E+00
 2.81793640E+00  4.45313330E-03 -4.41248930E-06  1.59209420E-09 -1.44862420E-14  1.11713970E+04  1.00579823E+01
MgH                  300  5000  1000
 3.46385910E+00  1.24040550E-03 -5.02782100E-07  9.81188340E-11 -6.61830680E-15  1.91763100E+04  2.99775186E+00
 3.51023970E+00 -1.23683520E-03  6.42469980E-06 -6.60548460E-09  2.20036250E-12  1.92938930E+04  3.37365416E+00
Mg                   200  6000  1000
 2.31664484E+00  3.65866339E-04 -2.33227803E-07  5.37117570E-11 -2.99513065E-15  1.70119233E+04  4.63449516E+00
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.69465876E+04  3.63433014E+00
MgS                  300  5000  1000
 1.03585650E+01 -5.53070850E-03  2.09511990E-06 -3.52248380E-10  2.22827360E-14  1.33293460E+04 -3.31905223E+01
 7.80892150E+00 -3.24935950E-02  9.25172570E-05 -9.09652030E-08  2.97256310E-11  1.59322900E+04 -1.10479053E+01
F                    200  6000  1000
 2.66749541E+00 -1.66693548E-04  6.42448457E-08 -1.08588758E-11  6.70845755E-16  8.78895350E+03  4.00729173E+00
 2.41951429E+00  2.94132793E-03 -8.92799246E-06  9.92060935E-09 -3.79860044E-12  8.75732351E+03  4.74771017E+00
F2                   200  6000  1000
 3.86166219E+00  7.88367679E-04 -1.81982950E-07 -9.17436560E-12  2.65193472E-15 -1.23238655E+03  2.04119869E+00
 3.20832415E+00  1.25919179E-03  3.89747979E-06 -7.22184984E-09  3.31837862E-12 -1.03425794E+03  5.61903603E+00
HF                   300  5000  1000
 2.99191100E+00  7.14894750E-04 -6.86309730E-08 -1.16171300E-11  1.94123750E-15 -3.36213640E+04  3.82549503E+00
 3.43799860E+00  5.35715980E-04 -1.52296550E-06  1.75644910E-09 -5.78699400E-13 -3.38189720E+04  1.20618153E+00
Li                   200  6000  1000
 2.50413107E+00  3.45604704E-05 -6.44790018E-08  2.75752966E-11 -1.78783935E-15  1.84074474E+04  2.40802074E+00
 2.50000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.84139020E+04  2.44762297E+00
LiCl                 300  5000  1000
 4.27121430E+00  3.14002910E-04 -1.01231300E-07  1.84518530E-11 -1.23987310E-15 -2.48844420E+04  1.04172158E+00
 2.99069060E+00  5.03386420E-03 -6.56719790E-06  3.80501600E-09 -7.61174550E-13 -2.46031820E+04  7.32818448E+00
LiH                  300  5000  1000
 3.58842970E+00  1.07276910E-03 -4.01945880E-07  7.38285570E-11 -4.92696440E-15  1.57176250E+04 -3.75038965E-01
 3.42094860E+00 -6.80673660E-04  5.65273810E-06 -6.21803480E-09  2.15317550E-12  1.58849450E+04  1.06574194E+00
LiF                  300  5000  1000
 4.04302480E+00  5.70410540E-04 -2.14541440E-07  4.06090130E-11 -2.83579200E-15 -4.22993180E+04  6.97695282E-01
 2.85288690E+00  3.95327810E-03 -3.17249850E-06  4.32443970E-10  3.70556670E-13 -4.19872650E+04  6.79102868E+00  
Cs                   200  6000  1000
 2.82023315E+00 -3.34840327E-04 -9.82915709E-08  1.27564369E-10 -1.46119271E-14  8.30639354E+03  5.00894042E+00
 2.50004554E+00 -4.66833356E-07  1.68005061E-09 -2.48218029E-12  1.27712190E-15  8.45540436E+03  6.87573539E+00
CsCl                 300  5000  1000
 4.47984550E+00  1.09491640E-04 -3.99899140E-09  2.06419950E-13  2.21846400E-17 -3.02358090E+04  5.21731708E+00
 4.18230300E+00  1.37595530E-03 -2.05869330E-06  1.48364740E-09 -3.97645460E-13 -3.01779270E+04  6.63848788E+00
CsH                  300  6000  1000
 3.58832860E+00  1.30509937E-03 -4.80531585E-07  7.80876857E-11 -4.75970194E-15  1.28421242E+04  5.07960218E+00
 2.98297756E+00  3.21362075E-03 -1.13883260E-06 -1.81024352E-09  1.27617674E-12  1.29266382E+04  7.99111652E+00
CsF                  300  5000  1000
 4.43733090E+00  1.27150000E-04 -2.05476500E-08  2.98133570E-12 -1.47742450E-16 -4.42279950E+04  3.87355582E+00
 3.74498790E+00  3.01005160E-03 -4.58838160E-06  3.21796940E-09 -8.37860170E-13 -4.40906960E+04  7.19487312E+00
Rb                   200  6000  1000
 1.94254528E+00  1.14219737E-03 -8.17102004E-07  2.33554322E-10 -1.86676240E-14  9.18856092E+03  9.25801043E+00
 2.50001014E+00 -1.11459115E-07  3.99378979E-10 -5.73624562E-13  2.85550814E-16  8.98460248E+03  6.21362599E+00
RbCl                 200  6000  1000
 3.99395048E+00  9.92810919E-04 -5.40456508E-07  1.38844706E-10 -1.06523608E-14 -2.80168429E+04  7.14640413E+00
 3.88540448E+00  3.32670853E-03 -6.77470578E-06  6.39798804E-09 -2.24165526E-12 -2.81176145E+04  7.15031791E+00
RbH                  200  6000  1000
 3.67286697E+00  1.06444478E-03 -2.81729469E-07  1.91366037E-11  1.87082642E-16  1.32162675E+04  3.84910434E+00
 3.06605001E+00  2.39286132E-03  8.59319056E-07 -3.77468801E-09  1.97005728E-12  1.33300543E+04  6.91306981E+00
RbF                  200  6000  1000
 4.28462254E+00  4.10498978E-04 -1.75617402E-07  4.32269479E-11 -2.97790914E-15 -4.14075702E+04  3.97909744E+00
 3.23050448E+00  6.50197934E-03 -1.31681977E-05  1.22512687E-08 -4.25776096E-12 -4.12702191E+04  8.65935335E+00
H2O(SL)              200  600   273.15
 7.25575005E+01 -6.62445402E-01  2.56198746E-03 -4.36591923E-06  2.78178981E-09 -4.18865499E+04 -2.88280137E+02
 5.29678401E+00 -6.75749983E-02  5.16942578E-04 -1.43853493E-06  1.52564933E-09 -3.62266559E+04 -1.79220573E+01
NH3(SL)              15   343   195.42
 2.20435100E+00  8.55772020E-02 -3.46677498E-04  3.37398304E-07 -5.32850900E-12 -1.03215454E+04 -1.39553498E+01
-6.77069153E-01  3.94158823E-02  9.05040292E-05 -1.61950105E-06  5.71092643E-09 -1.02377516E+04  1.27893034E+00
Na(l)             371.01  2300  1000
 4.59858543E+00 -2.42459406E-03  1.32453794E-06 -4.12375317E-11  6.40167081E-15 -9.98535534E+02 -1.86257127E+01 
 4.32382419E+00 -1.41145451E-03 -1.31068846E-07  9.17457679E-10 -2.35065070E-13 -9.36522263E+02 -1.72722638E+01
Na(cr)               0  371.01  1000
 1.23954242E+00  2.00562189E-02 -7.36418252E-05  1.02712149E-07  0.00000000E+00 -8.13320916E+02 -4.50651391E+00
 1.23954242E+00  2.00562189E-02 -7.36418252E-05  1.02712149E-07  0.00000000E+00 -8.13320916E+02 -4.50651391E+00
K(l)              336.86  2200  1000
 4.64954931E+00 -2.79174106E-03  1.80836337E-06  3.41244868E-11 -4.48782184E-15 -1.01467797E+03 -1.71767347E+01 
 4.22910563E+00 -7.06885543E-04 -2.12965848E-06  3.36227270E-09 -1.05902602E-12 -9.45117514E+02 -1.52340054E+01
K(cr)                0  336.86  1000
-2.08951123E+00  6.16320193E-02 -2.40731903E-04  3.27255823E-07  0.00000000E+00 -6.36098059E+02  9.11736910E+00
-2.08951123E+00  6.16320193E-02 -2.40731903E-04  3.27255823E-07  0.00000000E+00 -6.36098059E+02  9.11736910E+00
S(l)              388.36  6000  1000
 3.50078410E+00  3.81662100E-04 -1.55569962E-07  2.72783689E-11 -1.72812554E-15 -5.90873035E+02 -1.52167270E+01
-7.27405684E+01  4.81222534E-01 -1.07842233E-03  1.03257728E-06 -3.58884490E-10  8.29134856E+03  3.15269743E+02
S(cr1)               0  368.30  1000
 3.71369512E-01  1.53373501E-02 -3.35441107E-05  2.89249500E-08  0.00000000E+00 -5.53213850E+02 -1.59624498E+00
 3.71369512E-01  1.53373501E-02 -3.35441107E-05  2.89249500E-08  0.00000000E+00 -5.53213850E+02 -1.59624498E+00
S(cr2)          368.30  388.36  1000
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2.08033146E+00  2.44137554E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00 -6.85306695E+02 -8.60715487E+00
NaCl(l)           1073.8  5000  1000
 1.23584880E+01 -6.30712010E-03  3.20047230E-06 -6.77173620E-10  5.10156120E-14 -5.14232650E+04 -6.05855300E+01
 1.23584880E+01 -6.30712010E-03  3.20047230E-06 -6.77173620E-10  5.10156120E-14 -5.14232650E+04 -6.05855300E+01
NaCl(s)              0  1073.8  1000
 2.21349270E+00  1.58599020E-03  5.04863830E-06  2.60205490E-09 -3.64870960E-12 -4.92632030E+04 -2.60256600E+00
 5.02407780E+00  5.19490660E-03 -7.28337300E-06  6.06719790E-09 -1.20134240E-12 -5.11233350E+04 -2.12272010E+01
KCl(l)              1044  5000  1000
 8.85180640E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.33694780E+04 -4.00100590E+01
 8.85180640E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.33694780E+04 -4.00100590E+01
KCl(s)                 0  1044  1000
 3.91571690E+00 -2.09272710E-03  4.73101820E-06  7.01525370E-09 -5.51460980E-12 -5.27470660E+04 -1.01448000E+01
 5.39343110E+00  2.65352420E-03  9.60756550E-07 -5.02518430E-09  4.07212280E-12 -5.42483890E+04 -2.15968140E+01
Na2S(a)                0  1276  1000
 4.46755600E+02 -1.05851110E+00  8.11700930E-04 -1.88778780E-07  0.00000000E+00 -1.77483940E+05 -2.34626590E+03
 9.70755990E+00 -3.11261830E-04  5.51211610E-06 -6.04350720E-09  2.30175490E-12 -4.69503790E+04 -4.38376130E+01
Na2S(b)             1276  1445  1000
-5.67935490E+05  1.68041210E+03 -1.86226790E+00  9.16205880E-04 -1.68848790E-07  1.53328050E+08  2.91086870E+06
-5.67935490E+05  1.68041210E+03 -1.86226790E+00  9.16205880E-04 -1.68848790E-07  1.53328050E+08  2.91086870E+06
Na2S(l)             1445  5000  1000
 1.10710480E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.27909300E+04 -4.86158890E+01 
 1.10710480E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.27909300E+04 -4.86158890E+01
K2S(a)                 0  1050  1000 
-7.48493370E+01  9.36197960E-02  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.72179390E+03  4.49673930E+02 
 3.13644310E+01 -1.88106630E-01  5.60057270E-04 -6.97035550E-07  3.12490940E-10 -4.99974060E+04 -1.28104550E+02
K2S(b)              1050  1100  1000
 1.56428160E+02 -1.26644440E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.31144190E+05 -9.27942750E+02 
 1.56428160E+02 -1.26644440E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.31144190E+05 -9.27942750E+02
K2S(c)              1100  1221  1000
 1.71198670E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.45249530E+04 -9.16665110E+01 
 1.71198670E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.45249530E+04 -9.16665110E+01
K2S(l)              1221  5000  1000
 1.21429270E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.65203490E+04 -5.47160430E+01
 1.21429270E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.65203490E+04 -5.47160430E+01
KAlSi3O8(             0  1400  1000
 7.39172951E-01  1.18550403E-01 -1.58969131E-04  1.02784837E-07 -2.56009857E-11 -4.80486023E+05 -5.29429098E+00
 7.39172951E-01  1.18550403E-01 -1.58969131E-04  1.02784837E-07 -2.56009857E-11 -4.80486023E+05 -5.29429098E+00
gKAlSi3O8(              0  1300  1000
 2.43533804E+00  1.12101752E-01 -1.45294693E-04  9.06155860E-08 -2.20472772E-11 -4.75422891E+05 -1.01192310E+01
 2.43533804E+00  1.12101752E-01 -1.45294693E-04  9.06155860E-08 -2.20472772E-11 -4.75422891E+05 -1.01192310E+01
NaAlSi3O8(             0  1341  1000
-1.95138466E+00  1.30412596E-01 -1.76043807E-04  1.12807901E-07 -2.77044656E-11 -4.75791089E+05  6.50438225E+00
-1.95138466E+00  1.30412596E-01 -1.76043807E-04  1.12807901E-07 -2.77044656E-11 -4.75791089E+05  6.50438225E+00
gNaAlSi3O8(             0  1200  1000
